Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1977-06-14,4.62517746214936,4.704803943634033,4.62517746214936,4.704803943634033,2203200,0.0,0.0
1977-06-15,4.704806205270371,4.729831770192022,4.677505588992206,4.709356307983398,2424000,0.0,0.0
1977-06-16,4.702530455658804,4.702530455658804,4.645654180191233,4.6820549964904785,2136000,0.0,0.0
1977-06-17,4.682053921986552,4.709354527945657,4.675228770496775,4.686604022979736,987200,0.0,0.0
1977-06-20,4.69343459720795,4.736660606586016,4.69343459720795,4.732110500335693,1059200,0.0,0.0
1977-06-21,4.732106330878925,4.754856842085074,4.7161809730346205,4.727556228637695,1945600,0.0,0.0
1977-06-22,4.727555448483574,4.738930702209473,4.7161801947576745,4.738930702209473,1393600,0.0,0.0
1977-06-23,4.7389346572734015,4.773060446932115,4.7389346572734015,4.768510341644287,1472000,0.0,0.0
1977-06-24,4.775336346904138,4.850413097474808,4.775336346904138,4.841312885284424,1744000,0.0,0.0
1977-06-27,4.841310421662962,4.864060940561754,4.823110006543928,4.861785888671875,851200,0.0,0.0
1977-06-28,4.861784977648871,4.89363569813885,4.807183742523193,4.807183742523193,1864000,0.0,0.0
1977-06-29,4.8071841420597,4.836759813544213,4.759408057353949,4.827659606933594,2177600,0.0,0.0
1977-06-30,4.8276626210321085,4.848138098689643,4.804912090301514,4.804912090301514,1510400,0.0,0.0
1977-07-01,4.802635358727496,4.802635358727496,4.750309156334918,4.761684417724609,1112000,0.0,0.0
1977-07-05,4.7616816175599395,4.79808243260101,4.754856464739739,4.759406566619873,920000,0.0,0.0
1977-07-06,4.759408322362271,4.763958425920935,4.718457390334297,4.729832649230957,1612800,0.0,0.0
1977-07-07,4.729830904399003,4.759406566619873,4.71845564969867,4.759406566619873,1035200,0.0,0.0
1977-07-08,4.75941062077082,4.773060938038806,4.69570914018689,4.716184616088867,1049600,0.0,0.0
1977-07-11,4.716182338554965,4.729832649230957,4.6979819243203105,4.729832649230957,851200,0.0,0.0
1977-07-12,4.723005771636963,4.759406586832624,4.723005771636963,4.723005771636963,1072000,0.0,0.0
1977-07-13,4.71618409222995,4.761685144735787,4.71618409222995,4.752584934234619,936000,0.0,0.0
1977-07-15,4.770780985469015,4.927759472830656,4.770780985469015,4.916384220123291,3744000,0.0,0.0
1977-07-18,4.923212699646497,4.99146426202607,4.923212699646497,4.986914157867432,3131200,0.0,0.0
1977-07-19,4.986914200585449,5.014214825771136,4.964163679597377,5.0028395652771,2142400,0.0,0.0
1977-07-20,5.000562090140122,5.000562090140122,4.9618862232009135,4.9687113761901855,1404800,0.0,0.0
1977-07-21,4.9687113761901855,4.9732614781830335,4.927760458254553,4.9687113761901855,1512000,0.0,0.0
1977-07-22,4.968713636476843,4.993739208821736,4.961888480382782,4.973263740539551,1368000,0.0,0.0
1977-07-25,4.973261528502638,4.991461936658183,4.95961122238598,4.9846367835998535,988800,0.0,0.0
1977-07-26,4.97326407101206,4.97326407101206,4.936863236091568,4.94368839263916,952000,0.0,0.0
1977-07-27,4.941413484555539,4.941413484555539,4.864061708093804,4.868611812591553,1388800,0.0,0.0
1977-07-28,4.868610628535238,4.886811042099857,4.845860111579467,4.85951042175293,1148800,0.0,0.0
1977-07-29,4.8595098695554935,4.879985332489014,4.839034406621973,4.879985332489014,876800,0.0,0.0
1977-08-01,4.879986435534006,4.927762526511262,4.879986435534006,4.909562110900879,673600,0.0,0.0
1977-08-02,4.907285874268471,4.907285874268471,4.889085463051898,4.900460720062256,740800,0.0,0.0
1977-08-03,4.900461903095687,4.923212422608666,4.882261487485304,4.909562110900879,1171200,0.0,0.0
1977-08-04,4.941709995269775,4.941709995269775,4.898079656092207,4.941709995269775,1952000,0.15625,0.0
1977-08-05,4.941712986013902,4.953194661167281,4.895786285400391,4.895786285400391,976000,0.0,0.0
1977-08-08,4.895786416349989,4.895786416349989,4.84756337941596,4.849859714508057,1102400,0.0,0.0
1977-08-09,4.8544476749195775,4.891189000746783,4.8544476749195775,4.879707336425781,1270400,0.0,0.0
1977-08-10,4.879709253328933,4.927932262420654,4.868227584497571,4.927932262420654,984000,0.0,0.0
1977-08-11,4.927928867223622,4.937114195960293,4.882002223540271,4.888891220092773,1097600,0.0,0.0
1977-08-12,4.888897783326027,4.911861135995478,4.877416106991302,4.886601448059082,676800,0.0,0.0
1977-08-15,4.8865983259373635,4.948599338531494,4.882005658337799,4.948599338531494,840000,0.0,0.0
1977-08-16,4.94630103552041,4.94630103552041,4.914152375122412,4.918745040893555,752000,0.0,0.0
1977-08-17,4.918745481358018,4.962375810090886,4.918745481358018,4.9371161460876465,864000,0.0,0.0
1977-08-18,4.918747630199241,4.983044984842368,4.914154962010446,4.932525634765625,1147200,0.0,0.0
1977-08-19,4.932528104662508,4.9486024513723015,4.909564752219945,4.944009780883789,908800,0.0,0.0
1977-08-22,4.9440045820403205,4.98763490580194,4.941708249210762,4.983042240142822,888000,0.0,0.0
1977-08-23,4.983041680339088,4.996819675768597,4.9508930243369,4.962374687194824,980800,0.0,0.0
1977-08-24,4.962379922840133,4.966972592828879,4.90726788297518,4.923342227935791,1000000,0.0,0.0
1977-08-25,4.9233401149539215,4.937118119006964,4.902673108874358,4.909562110900879,734400,0.0,0.0
1977-08-26,4.909562451657933,4.921044122499041,4.886599109975716,4.916451454162598,1091200,0.0,0.0
1977-08-29,4.918746164866856,4.950894832611084,4.918746164866856,4.950894832611084,939200,0.0,0.0
1977-08-30,4.950894584244425,4.976154250490571,4.898078918457031,4.898078918457031,876800,0.0,0.0
1977-08-31,4.898080984159131,4.937118666639537,4.879710310050705,4.930229663848877,998400,0.0,0.0
1977-09-01,4.930229002703112,4.9417106724811815,4.900376661280131,4.907265663146973,836800,0.0,0.0
1977-09-02,4.914154962010446,4.932525634765625,4.914154962010446,4.932525634765625,1027200,0.0,0.0
1977-09-06,4.93252599811243,4.934822332375984,4.895784649895578,4.930229663848877,816000,0.0,0.0
1977-09-07,4.9302315976761015,4.932527932840366,4.907268246033455,4.921046257019043,704000,0.0,0.0
1977-09-08,4.918744763281342,4.918744763281342,4.872818108162002,4.875114440917969,1064000,0.0,0.0
1977-09-09,4.872819039846578,4.872819039846578,4.826892375946045,4.826892375946045,1368000,0.0,0.0
1977-09-12,4.826892375946045,4.8337813755311245,4.799336377605725,4.826892375946045,1201600,0.0,0.0
1977-09-13,4.826892375946045,4.8383740419211785,4.806225377190805,4.826892375946045,793600,0.0,0.0
1977-09-14,4.826896528393526,4.85445255043954,4.822303858052523,4.833785533905029,664000,0.0,0.0
1977-09-15,4.8337813755311245,4.847559374701285,4.808521710385832,4.826892375946045,864000,0.0,0.0
1977-09-16,4.822300324214688,4.822300324214688,4.760299320046214,4.7625956535339355,1579200,0.0,0.0
1977-09-19,4.739632939313514,4.739632939313514,4.693706263544972,4.698298931121826,1408000,0.0,0.0
1977-09-20,4.698299502774095,4.758004188537598,4.696003449020485,4.758004188537598,1446400,0.0,0.0
1977-09-21,4.758001660602848,4.758001660602848,4.68911167516941,4.70748233795166,1214400,0.0,0.0
1977-09-22,4.7074854923416725,4.751115845685327,4.702892823568656,4.732745170593262,1240000,0.0,0.0
1977-09-23,4.73274269039065,4.748817022672424,4.709779358559546,4.721261024475098,1126400,0.0,0.0
1977-09-26,4.721260932598959,4.776372927921126,4.716668266322112,4.767187595367432,416000,0.0,0.0
1977-09-27,4.76718979768116,4.7717824660796975,4.73963378728994,4.744226455688477,1190400,0.0,0.0
1977-09-28,4.744224263983195,4.78555826047482,4.744224263983195,4.767187595367432,1030400,0.0,0.0
1977-09-29,4.769483302112274,4.787853964806977,4.769483302112274,4.783261299133301,1035200,0.0,0.0
1977-09-30,4.7832623480380265,4.799336681420776,4.769484347995671,4.79474401473999,838400,0.0,0.0
1977-10-03,4.794746802193778,4.82230281829834,4.762598116738456,4.82230281829834,1161600,0.0,0.0
1977-10-04,4.8131162061654456,4.8131162061654456,4.7488188522662895,4.758004188537598,1345600,0.0,0.0
1977-10-05,4.758003181135151,4.7625958482984085,4.721261843829088,4.728150844573975,1273600,0.0,0.0
1977-10-06,4.728150348552385,4.753410015300357,4.728150348552385,4.737335681915283,920000,0.0,0.0
1977-10-07,4.737335108459518,4.74652044071053,4.71666811089474,4.725853443145752,1115200,0.0,0.0
1977-10-10,4.725854129292244,4.7396321296691895,4.712076128915299,4.7396321296691895,358400,0.0,0.0
1977-10-11,4.732744624740199,4.732744624740199,4.707484949401945,4.712077617645264,806400,0.0,0.0
1977-10-12,4.702891619735554,4.702891619735554,4.668446893069253,4.689113616943359,1260800,0.0,0.0
1977-10-13,4.6891113961784585,4.748816046668488,4.686815343781356,4.730445384979248,1467200,0.0,0.0
1977-10-14,4.730446681893109,4.753410015300357,4.71666868184876,4.737335681915283,1734400,0.0,0.0
1977-10-17,4.737336004874557,4.753410339355469,4.7235580038909175,4.753410339355469,828800,0.0,0.0
1977-10-18,4.753410513971893,4.7625958482984085,4.725854510992345,4.728150844573975,859200,0.0,0.0
1977-10-19,4.728152937721461,4.7304492723196745,4.691411864464328,4.702893257141113,835200,0.0,0.0
1977-10-20,4.702891041767701,4.751114045613952,4.6960023215323865,4.735039710998535,1219200,0.0,0.0
1977-10-21,4.735039671377283,4.767188340339108,4.728150670885464,4.753410339355469,1494400,0.0,0.0
1977-10-24,4.753410339355469,4.769484673836381,4.748817672360922,4.753410339355469,1584000,0.0,0.0
1977-10-25,4.725853443145752,4.730446109271258,4.698297446392716,4.725853443145752,1969600,0.0,0.0
1977-10-26,4.725852149919447,4.7947421229503435,4.721259485050721,4.785556793212891,3012800,0.0,0.0
1977-10-27,4.785559903418754,4.799337906979461,4.758003896297341,4.7809672355651855,1652800,0.0,0.0
1977-10-28,4.778672997471447,4.778672997471447,4.748820643330587,4.755709648132324,833600,0.0,0.0
1977-10-31,4.755705772961542,4.762594772149801,4.721260777020246,4.725853443145752,950400,0.0,0.0
1977-11-01,4.725854936582952,4.732743937948233,4.698298931121826,4.698298931121826,1611200,0.0,0.0
1977-11-02,4.700620696419302,4.700620696419302,4.619455285332461,4.6310505867004395,2948800,0.15625,0.0
1977-11-03,4.631045198995707,4.651915924549103,4.619449911117554,4.638001918792725,2316800,0.0,0.0
1977-11-04,4.644964329474942,4.693663120269775,4.644964329474942,4.693663120269775,2996800,0.0,0.0
1977-11-07,4.693659492901393,4.698297496352876,4.665831472192491,4.675107479095459,1339200,0.0,0.0
1977-11-08,4.675108624644489,4.682065914607735,4.6472805971168425,4.656556606292725,1444800,0.0,0.0
1977-11-09,4.656558403747136,4.689024448394775,4.649601677261228,4.689024448394775,1451200,0.0,0.0
1977-11-10,4.689025046625385,4.814251234814194,4.689025046625385,4.809613227844238,2387200,0.0,0.0
1977-11-11,4.814247848092793,4.8374378666288855,4.814247848092793,4.82584285736084,1784000,0.0,0.0
1977-11-14,4.823526011316497,4.823526011316497,4.788740967965657,4.791059970855713,1147200,0.0,0.0
1977-11-15,4.791061087129673,4.879183217483462,4.791061087129673,4.842079162597656,1904000,0.0,0.0
1977-11-16,4.8420750927243255,4.851351098649085,4.777143051251011,4.78410005569458,1193600,0.0,0.0
1977-11-17,4.784102296413377,4.809611324654069,4.767869278442028,4.786421298980713,1083200,0.0,0.0
1977-11-18,4.793379056694185,4.839759115297902,4.793379056694185,4.828164100646973,1542400,0.0,0.0
1977-11-21,4.828160954986104,4.842074963501914,4.804970940793087,4.832798957824707,958400,0.0,0.0
1977-11-22,4.853671971621088,4.939475059509277,4.853671971621088,4.939475059509277,2008000,0.0,0.0
1977-11-23,4.9394762849008576,4.995132355716642,4.90701024359165,4.981218338012695,1737600,0.0,0.0
1977-11-25,4.981216145005337,4.995130156583564,4.958026125708292,4.985854148864746,923200,0.0,0.0
1977-11-28,4.985858081431871,4.988177085190676,4.953392028808594,4.953392028808594,1766400,0.0,0.0
1977-11-29,4.953391549930763,4.955710553465375,4.8745454297539625,4.876864433288574,1710400,0.0,0.0
1977-11-30,4.876860764893618,4.9162837953278515,4.8559897487813775,4.897731781005859,2140800,0.0,0.0
1977-12-01,4.89773196956504,4.902369973324098,4.865265943251635,4.879179954528809,956800,0.0,0.0
1977-12-02,4.879177776762128,4.907005786895752,4.865263771695315,4.907005786895752,1217600,0.0,0.0
1977-12-05,4.907007833557854,4.911645837181254,4.869903804570649,4.88149881362915,1160000,0.0,0.0
1977-12-06,4.867583979114232,4.867583979114232,4.809608943631691,4.832798957824707,2400000,0.0,0.0
1977-12-07,4.832803148876205,4.851355176319108,4.818889128294027,4.842079162597656,1736000,0.0,0.0
1977-12-08,4.844396585961533,4.874543620723381,4.844396585961533,4.867586612701416,1100800,0.0,0.0
1977-12-09,4.867582772539785,4.932514796184908,4.8281597581838165,4.907005786895752,1726400,0.0,0.0
1977-12-12,4.907009127472881,4.932518154127985,4.883819103240967,4.883819103240967,1041600,0.0,0.0
1977-12-13,4.883817010931847,4.907007025228769,4.872222003783386,4.902369022369385,958400,0.0,0.0
1977-12-14,4.902371021503574,4.941794061884634,4.8815000001253654,4.939475059509277,923200,0.0,0.0
1977-12-15,4.939476309011746,4.964985341593497,4.911648273468018,4.911648273468018,1697600,0.0,0.0
1977-12-16,4.91164990736975,4.934839944703884,4.893097877502441,4.893097877502441,1030400,0.0,0.0
1977-12-19,4.893093822687652,4.911645837181254,4.869903804570649,4.88149881362915,876800,0.0,0.0
1977-12-20,4.881498009502155,4.9046880237990775,4.853669992345848,4.902369022369385,1761600,0.0,0.0
1977-12-21,4.9023698850681905,4.9487499218238025,4.9023698850681905,4.934835910797119,1569600,0.0,0.0
1977-12-22,4.946432539681408,4.9719415682498544,4.946432539681408,4.962665557861328,2337600,0.0,0.0
1977-12-23,4.962666208935931,5.013684272766113,4.962666208935931,5.013684272766113,3190400,0.0,0.0
1977-12-27,5.013684272766113,5.020641281470229,4.990494243752394,5.013684272766113,1436800,0.0,0.0
1977-12-28,5.0136838878652705,5.032235909652006,4.995131866078535,5.027597904205322,1257600,0.0,0.0
1977-12-29,5.027594958828962,5.073974986124432,5.006723946546001,5.060060977935791,1721600,0.0,0.0
1977-12-30,5.060061553278614,5.10644158584762,5.060061553278614,5.073975563049316,1907200,0.0,0.0
1978-01-03,4.981216145005337,5.0647002144747,4.981216145005337,4.985854148864746,1430400,0.0,0.0
1978-01-04,4.985855193679683,5.022959232330322,4.962665169523032,5.022959232330322,2448000,0.0,0.0
1978-01-05,5.0229608370492835,5.041512862301543,4.934838717101051,4.951071739196777,1961600,0.0,0.0
1978-01-06,4.951073025049788,4.953392028808594,4.909330957391289,4.953392028808594,1700800,0.0,0.0
1978-01-09,4.95339034757521,4.988175392150879,4.920924305971253,4.988175392150879,2963200,0.0,0.0
1978-01-10,4.988177085190676,5.004410111502315,4.944116013773372,4.953392028808594,3768000,0.0,0.0
1978-01-11,4.9533892175075085,4.974260239491389,4.925561188195669,4.9371562004089355,2214400,0.0,0.0
1978-01-12,4.941796967192988,4.976582023273652,4.941796967192988,4.94643497467041,1984000,0.0,0.0
1978-01-13,4.946430919986022,4.967301936526048,4.925559903445997,4.934835910797119,1320000,0.0,0.0
1978-01-16,4.934837526695751,4.9719415682498544,4.897733485141647,4.962665557861328,1803200,0.0,0.0
1978-01-17,4.962662897145438,4.995128916098726,4.948748889022601,4.990490913391113,1571200,0.0,0.0
1978-01-18,4.9904944403036495,5.004408458259887,4.953390392420351,4.9951324462890625,1420800,0.0,0.0
1978-01-19,4.995131594221169,4.995131594221169,4.953389547472803,4.962665557861328,1574400,0.0,0.0
1978-01-20,4.958027078512129,4.958027078512129,4.918604038131069,4.939475059509277,1339200,0.0,0.0
1978-01-23,4.939473195284871,4.939473195284871,4.907007174282999,4.9232401847839355,2814400,0.0,0.0
1978-01-24,4.923240901608216,4.953387925499364,4.911645892419313,4.934835910797119,1816000,0.0,0.0
1978-01-25,4.934836053601665,4.960345074555433,4.93019804979189,4.932517051696777,1340800,0.0,0.0
1978-01-26,4.932516040955384,4.946430049533538,4.89773101951,4.902369022369385,1609600,0.0,0.0
1978-01-27,4.9023695972730525,4.930197617692768,4.9023695972730525,4.91628360748291,1710400,0.0,0.0
1978-01-30,4.916286691848791,4.951071739196777,4.907010679222661,4.951071739196777,1118400,0.0,0.0
1978-01-31,4.951073811328119,4.951073811328119,4.90701273291349,4.925564765930176,1280000,0.0,0.0
1978-02-01,4.925564765930176,4.941797794819776,4.909331737040575,4.925564765930176,1131200,0.0,0.0
1978-02-02,4.925561146858411,4.939475161397559,4.874543093548201,4.883819103240967,1870400,0.0,0.0
1978-02-03,4.886258329499338,4.886258329499338,4.839365255319882,4.851088523864746,1681600,0.18,0.0
1978-02-06,4.851086183950104,4.853430836528136,4.822950353013709,4.84874153137207,942400,0.0,0.0
1978-02-07,4.848743577702963,4.890947341918945,4.844054270567853,4.890947341918945,1099200,0.0,0.0
1978-02-08,4.89094613481748,4.912048011717459,4.867499604928613,4.879222869873047,1160000,0.0,0.0
1978-02-09,4.879224436689272,4.879224436689272,4.8510885917876525,4.872190475463867,961600,0.0,0.0
1978-02-10,4.872190155724223,4.881568770075954,4.839365005493164,4.839365005493164,979200,0.0,0.0
1978-02-13,4.839365345992267,4.84874396100388,4.825297423474847,4.846399307250977,1614400,0.0,0.0
1978-02-14,4.834675015003734,4.834675015003734,4.811228482438246,4.825296401977539,1030400,0.0,0.0
1978-02-15,4.825296401977539,4.839364321516832,4.811228482438246,4.825296401977539,1384000,0.0,0.0
1978-02-16,4.806538671255112,4.806538671255112,4.7784028351306915,4.801849365234375,1798400,0.0,0.0
1978-02-17,4.8018501124816355,4.808884072607341,4.78543782506756,4.787782192230225,1641600,0.0,0.0
1978-02-21,4.787782192230225,4.794816438568501,4.769024965228343,4.787782192230225,2219200,0.0,0.0
1978-02-22,4.787781417311349,4.806538641277309,4.778402805328369,4.778402805328369,1566400,0.0,0.0
1978-02-23,4.7784028351306915,4.801849365234375,4.757301244249902,4.801849365234375,1678400,0.0,0.0
1978-02-24,4.8018515206405255,4.829987369394279,4.790128536539116,4.81357479095459,2072000,0.0,0.0
1978-02-27,4.81357489078503,4.822953507230787,4.7549585379990456,4.759647846221924,1064000,0.0,0.0
1978-02-28,4.759646845101124,4.759646845101124,4.6939965437893845,4.712753772735596,1960000,0.0,0.0
1978-03-01,4.71275415856606,4.736200696668378,4.69634186810706,4.717443466186523,1932800,0.0,0.0
1978-03-02,4.717443903766004,4.731511827932304,4.665861515156236,4.67055082321167,2836800,0.0,0.0
1978-03-03,4.670549795168256,4.68461771623804,4.595520882796075,4.600210189819336,3064000,0.0,0.0
1978-03-06,4.581454275837872,4.581454275837872,4.506425341944928,4.518148899078369,2640000,0.0,0.0
1978-03-07,4.522836148739515,4.5908308029174805,4.522836148739515,4.5908308029174805,2897600,0.0,0.0
1978-03-08,4.590832399013481,4.628346861926768,4.527527029059947,4.616623878479004,2582400,0.0,0.0
1978-03-09,4.616622934529805,4.640069469056556,4.5720742327164,4.5814528465271,2739200,0.0,0.0
1978-03-10,4.581451472489645,4.60958730548344,4.543937028497918,4.55331563949585,3918400,0.0,0.0
1978-03-13,4.553318446650166,4.572075680210002,4.478289512410822,4.482978820800781,3552000,0.0,0.0
1978-03-14,4.4876631834189595,4.5580027317484095,4.4876631834189595,4.5439348220825195,3280000,0.0,0.0
1978-03-15,4.541597160902398,4.541597160902398,4.492359118175175,4.504082679748535,1854400,0.0,0.0
1978-03-16,4.504079925327892,4.56738528734856,4.487667063647405,4.5626959800720215,1609600,0.0,0.0
1978-03-17,4.562693090441425,4.581450307668318,4.529867960294365,4.574416637420654,1484800,0.0,0.0
1978-03-20,4.574419003791999,4.583797617257052,4.515802383422852,4.515802383422852,1923200,0.0,0.0
1978-03-21,4.515802447698706,4.520491754497979,4.464220072906717,4.487666606903076,2409600,0.0,0.0
1978-03-22,4.487664135114634,4.515799960413158,4.471251856569577,4.492353439331055,2008000,0.0,0.0
1978-03-23,4.492354780839556,4.51580130892327,4.485321108626943,4.497044086456299,1164800,0.0,0.0
1978-03-27,4.482979096996071,4.482979096996071,4.450153936244008,4.468911170959473,1464000,0.0,0.0
1978-03-28,4.46890896063376,4.499389738183262,4.447807368228413,4.4947004318237305,1342400,0.0,0.0
1978-03-29,4.494702083320132,4.50173575923128,4.473599910736084,4.473599910736084,1270400,0.0,0.0
1978-03-30,4.471252618209118,4.471252618209118,4.4524953981483035,4.461874008178711,1219200,0.0,0.0
1978-03-31,4.45718632049006,4.45718632049006,4.412637620468302,4.417326927185059,2732800,0.0,0.0
1978-04-03,4.431397438049316,4.431397438049316,4.403261581299796,4.431397438049316,1817600,0.0,0.0
1978-04-04,4.431395846254685,4.471255248544741,4.429051478580411,4.464221000671387,2838400,0.0,0.0
1978-04-05,4.468909281874178,4.529870268930174,4.468909281874178,4.527525901794434,2155200,0.0,0.0
1978-04-06,4.527526651208707,4.576764093460577,4.511113788841265,4.513458728790283,2856000,0.0,0.0
1978-04-07,4.5134595907100605,4.558007733996327,4.49704672520831,4.518148899078369,1796800,0.0,0.0
1978-04-10,4.518148186109396,4.5298711689676,4.497046015569284,4.5204925537109375,1865600,0.0,0.0
1978-04-11,4.511114540208108,4.511114540208108,4.490012939278424,4.499391555786133,1617600,0.0,0.0
1978-04-12,4.499392711406724,4.539251555589141,4.431397438049316,4.431397438049316,2337600,0.0,0.0
1978-04-13,4.431392484517586,4.492353439331055,4.417324571868323,4.492353439331055,5729600,0.0,0.0
1978-04-14,4.511113510484323,4.576763811052702,4.511113510484323,4.567385196685791,3864000,0.0,0.0
1978-04-17,4.757302715980187,4.757302715980187,4.65882725908012,4.710409641265869,4876800,0.0,0.0
1978-04-18,4.710409405329919,4.745578923391466,4.668205640200944,4.712753772735596,3696000,0.0,0.0
1978-04-19,4.712755510458362,4.764337909080294,4.682275288394471,4.745580673217773,2444800,0.0,0.0
1978-04-20,4.7455804888783595,4.837022010156153,4.736201871311406,4.7549591064453125,2801600,0.0,0.0
1978-04-21,4.754958446570269,4.792472911631967,4.729167538053006,4.764337062835693,2268800,0.0,0.0
1978-04-24,4.764336090679317,4.844054312669029,4.745578861975854,4.839365005493164,1760000,0.0,0.0
1978-04-25,4.900324167016584,4.95190652666939,4.900324167016584,4.909702777862549,5987200,0.0,0.0
1978-04-26,4.9097044591735575,4.970665450548205,4.902670498630329,4.9214277267456055,4401600,0.0,0.0
1978-04-27,4.909700480291538,4.909700480291538,4.874530706077415,4.905011177062988,2715200,0.0,0.0
1978-04-28,4.905013863305401,4.989421367645264,4.883911987220435,4.989421367645264,2561600,0.0,0.0
1978-05-01,4.989425762762291,5.041008171963781,4.958945248234138,5.008183002471924,2176000,0.0,0.0
1978-05-02,5.0081785908319,5.019901855323548,4.980042756051946,4.989421367645264,1649600,0.0,0.0
1978-05-03,4.989421877086672,4.994111183362129,4.928460895505726,4.937839508056641,2280000,0.0,0.0
1978-05-04,4.954529963523078,4.954529963523078,4.892894662541451,4.942677021026611,3747200,0.18,0.0
1978-05-05,4.952161146118527,5.016167058490572,4.952161146118527,4.978237628936768,1459200,0.0,0.0
1978-05-08,4.978232413573396,4.997197108482247,4.911855981392417,4.923708915710449,1089600,0.0,0.0
1978-05-09,4.923713004325698,4.937936537318454,4.902377704836565,4.935565948486328,1222400,0.0,0.0
1978-05-10,4.935563053501926,4.947415990710144,4.91185717908549,4.926080703735352,1190400,0.0,0.0
1978-05-11,4.926082937364641,5.030388832092285,4.918971171815029,5.030388832092285,1364800,0.0,0.0
1978-05-12,5.030389397215809,5.049354107478639,4.978236443993025,4.980607032775879,1843200,0.0,0.0
1978-05-15,4.980606517173294,5.049353584759218,4.954530043261392,5.044612407684326,1694400,0.0,0.0
1978-05-16,5.046983544685999,5.0920247317921685,5.046983544685999,5.068318843841553,3638400,0.0,0.0
1978-05-17,5.068318293058783,5.075430058671119,5.025647699384761,5.044612407684326,3400000,0.0,0.0
1978-05-18,5.044611359363693,5.049352535453321,5.016164302825928,5.016164302825928,1609600,0.0,0.0
1978-05-19,5.01616487334783,5.018535461662267,4.949788400543606,4.971123695373535,1598400,0.0,0.0
1978-05-22,4.971123269482428,5.058835029602051,4.968752681371086,5.058835029602051,1337600,0.0,0.0
1978-05-23,5.044609102443958,5.044609102443958,4.978232666885485,4.990085601806641,1336000,0.0,0.0
1978-05-24,4.978237628936768,4.978237628936768,4.930825841994513,4.978237628936768,1240000,0.0,0.0
1978-05-25,4.9782356462980575,5.006682707134046,4.940306231850072,4.954529762268066,1190400,0.0,0.0
1978-05-26,4.9545297320942865,4.966382674037096,4.940306201762915,4.945047378540039,1208000,0.0,0.0
1978-05-30,4.945047639214063,4.964012347322266,4.928453519619385,4.952159404754639,1270400,0.0,0.0
1978-05-31,4.952159473302865,4.975865358766258,4.8976359367370605,4.8976359367370605,1292800,0.0,0.0
1978-06-01,4.897634193743093,4.921340070769923,4.854963615094799,4.876298904418945,2372800,0.0,0.0
1978-06-02,4.876300315271745,4.945047378540039,4.8715591384946215,4.945047378540039,1107200,0.0,0.0
1978-06-05,4.945047915682414,5.044612638816959,4.9403067383902926,5.042242050170898,1848000,0.0,0.0
1978-06-06,5.044612407684326,5.092024178433239,5.044612407684326,5.044612407684326,2310400,0.0,0.0
1978-06-07,5.044612363191509,5.056465305774196,5.016165300993061,5.030388832092285,2286400,0.0,0.0
1978-06-08,5.030390409391318,5.1157316227457414,5.025649230871627,5.08254337310791,2790400,0.0,0.0
1978-06-09,5.082537725512423,5.12046711152371,5.06831420575819,5.101502418518066,2080000,0.0,0.0
1978-06-12,5.101507841066617,5.146549034830682,5.073060771320892,5.080172538757324,1752000,0.0,0.0
1978-06-13,5.0588345584156515,5.2010698318481445,5.0588345584156515,5.2010698318481445,1307200,0.0,0.0
1978-06-14,5.2010713166605775,5.239000733737409,5.139436013910726,5.141806602478027,3136000,0.0,0.0
1978-06-15,5.141805338859558,5.167881806691487,5.101505343119303,5.12047004699707,1208000,0.0,0.0
1978-06-16,5.120468354560959,5.132321290566887,5.044609564123019,5.049350738525391,1473600,0.0,0.0
1978-06-19,5.049352831827233,5.120470477345926,5.039870479091407,5.1062469482421875,1350400,0.0,0.0
1978-06-20,5.106247943614535,5.115730298198777,5.035130284232717,5.042242050170898,1411200,0.0,0.0
1978-06-21,5.042243355690543,5.0872845516276,5.0280198201314725,5.08254337310791,1524800,0.0,0.0
1978-06-22,5.06357737719761,5.06357737719761,5.030389135961295,5.051724433898926,1521600,0.0,0.0
1978-06-23,5.051725898697263,5.054096488044376,4.973496450242543,4.978237628936768,1393600,0.0,0.0
1978-06-26,4.978235947312598,4.978235947312598,4.888153582551704,4.8976359367370605,1457600,0.0,0.0
1978-06-27,4.897633966099548,4.968751593874469,4.897633966099548,4.947416305541992,1689600,0.0,0.0
1978-06-28,4.947415650858692,4.966380349089104,4.902374492561464,4.964009761810303,1360000,0.0,0.0
1978-06-29,4.964008892391758,4.973491239846183,4.911855981392417,4.923708915710449,1094400,0.0,0.0
1978-06-30,4.9237118698765165,4.9355648113061665,4.878670692443848,4.878670692443848,728000,0.0,0.0
1978-07-03,4.878669706268459,4.883410881881937,4.83599912574716,4.869187355041504,638400,0.0,0.0
1978-07-05,4.869189808535022,4.921342766562174,4.840742740520211,4.892895698547363,1638400,0.0,0.0
1978-07-06,4.8928940528017,4.9118587584327145,4.866817582559055,4.90000581741333,1276800,0.0,0.0
1978-07-07,4.900003346509073,4.942673912661547,4.88815041146672,4.940303325653076,816000,0.0,0.0
1978-07-10,4.9403066341693584,4.9474183999575105,4.907118393824651,4.930824279785156,961600,0.0,0.0
1978-07-11,4.930821810367602,4.945045334820586,4.907115936279297,4.907115936279297,1806400,0.0,0.0
1978-07-12,4.90711758202496,4.926082287655975,4.90000581741333,4.90000581741333,1118400,0.0,0.0
