,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
173,TSLA210709C01180000,2021-07-02 13:30:04,1180.0,0.07,0.0,0.09,0.0,0.0,1.0,1,2.1406296484375,False,REGULAR,USD
174,TSLA210709C01200000,2021-07-02 14:31:48,1200.0,0.01,0.0,0.01,0.0,0.0,1.0,258,1.875000625,False,REGULAR,USD
175,TSLA210709C01225000,2021-07-06 16:44:09,1225.0,0.01,0.0,0.01,0.0,0.0,20.0,92,1.9375003125,False,REGULAR,USD
176,TSLA210709C01250000,2021-07-06 16:44:21,1250.0,0.01,0.0,0.01,0.0,0.0,32.0,1583,1.96875015625,False,REGULAR,USD
177,TSLA210709C01255000,2021-07-02 19:59:23,1255.0,0.04,0.0,0.09,0.0,0.0,1.0,1,2.3359416601562493,False,REGULAR,USD
178,TSLA210709C01275000,2021-07-06 13:33:22,1275.0,0.01,0.0,0.01,0.0,0.0,4.0,111,2.0625048437499998,False,REGULAR,USD
179,TSLA210709C01280000,2021-07-02 13:32:31,1280.0,0.02,0.0,0.09,0.0,0.0,1.0,1,2.3984415039062497,False,REGULAR,USD
180,TSLA210709C01300000,2021-07-02 16:24:20,1300.0,0.01,0.0,0.09,0.0,0.0,8.0,20,2.44531638671875,False,REGULAR,USD
181,TSLA210709C01305000,2021-07-02 14:50:32,1305.0,0.01,0.0,0.09,0.0,0.0,90.0,90,2.46094134765625,False,REGULAR,USD
182,TSLA210709C01325000,2021-07-02 14:50:32,1325.0,0.01,0.0,0.02,0.0,0.0,307.0,332,2.2500043749999996,False,REGULAR,USD
183,TSLA210709C01350000,2021-07-06 16:49:03,1350.0,0.01,0.0,0.01,0.0,0.0,10.0,721,2.1875045312499997,False,REGULAR,USD
184,TSLA210709C01360000,2021-07-02 13:40:50,1360.0,0.02,0.0,0.01,0.0,0.0,1.0,1,2.2187544531249994,False,REGULAR,USD
185,TSLA210709C01375000,2021-07-06 14:34:00,1375.0,0.01,0.0,0.01,0.0,0.0,19.0,712,2.2500043749999996,False,REGULAR,USD
