,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
123,GOOG210625C02580000,2021-06-24 19:44:15,2580.0,0.68,0.0,1.05,-0.59999996,-46.874996,169.0,195,0.1901936450195313,False,REGULAR,USD
124,GOOG210625C02585000,2021-06-24 19:49:48,2585.0,0.44,0.25,0.95,-0.56,-56.0,148.0,140,0.20526917785644527,False,REGULAR,USD
125,GOOG210625C02590000,2021-06-24 19:25:15,2590.0,0.52,0.1,0.8,-0.36,-40.909092,953.0,190,0.21607229248046872,False,REGULAR,USD
126,GOOG210625C02600000,2021-06-24 19:59:13,2600.0,0.1,0.05,0.5,-0.59999996,-85.71428,1415.0,1057,0.2304764453125,False,REGULAR,USD
127,GOOG210625C02610000,2021-06-24 19:49:48,2610.0,0.11,0.0,0.55,-0.33999997,-75.55555,44.0,394,0.26856200195312496,False,REGULAR,USD
128,GOOG210625C02620000,2021-06-24 19:04:59,2620.0,0.17,0.05,0.2,-0.27999997,-62.222218,24.0,313,0.256843369140625,False,REGULAR,USD
129,GOOG210625C02630000,2021-06-24 19:07:53,2630.0,0.05,0.0,0.4,-0.25,-83.33333,48.0,555,0.31690136230468746,False,REGULAR,USD
130,GOOG210625C02640000,2021-06-24 18:03:57,2640.0,0.15,0.05,0.45,-0.15,-50.0,38.0,369,0.35425450439453116,False,REGULAR,USD
131,GOOG210625C02650000,2021-06-24 19:41:56,2650.0,0.1,0.0,0.3,-0.059999995,-37.499996,37.0,511,0.3618227880859375,False,REGULAR,USD
132,GOOG210625C02660000,2021-06-24 16:07:20,2660.0,0.25,0.0,0.35,-0.02000001,-7.407411,3.0,63,0.39942006835937505,False,REGULAR,USD
133,GOOG210625C02670000,2021-06-24 16:59:28,2670.0,0.1,0.0,0.35,-0.019999996,-16.666664,5.0,28,0.4282283740234375,False,REGULAR,USD
134,GOOG210625C02680000,2021-06-24 19:31:08,2680.0,0.09,0.0,0.35,-0.009999998,-9.999998,9.0,29,0.4567925415039063,False,REGULAR,USD
135,GOOG210625C02690000,2021-06-24 15:33:13,2690.0,0.08,0.0,0.85,-0.020000003,-20.000004,1.0,10,0.5556685058593751,False,REGULAR,USD
136,GOOG210625C02700000,2021-06-23 14:06:44,2700.0,0.3,0.0,0.3,0.0,0.0,2.0,96,0.5019581054687501,False,REGULAR,USD
